estado,anio,mes,mes_num,sexo,homicidios_total
Baja California,1990,Febrero,2,Hombre,14
Baja California,1990,Febrero,2,Mujer,1
Baja California,1990,Marzo,3,Hombre,16
Baja California,1990,Marzo,3,Mujer,4
Baja California,1990,Abril,4,Hombre,22
Baja California,1990,Mayo,5,Hombre,23
Baja California,1990,Mayo,5,Mujer,4
Baja California,1990,Junio,6,Hombre,21
Baja California,1990,Junio,6,Mujer,3
Baja California,1990,Julio,7,Hombre,18
Baja California,1990,Julio,7,Mujer,1
Baja California,1990,Agosto,8,Hombre,21
Baja California,1990,Agosto,8,Mujer,3
Baja California,1990,Septiembre,9,Hombre,26
Baja California,1990,Septiembre,9,Mujer,3
Baja California,1990,Octubre,10,Hombre,22
Baja California,1990,Octubre,10,Mujer,3
Baja California,1990,Noviembre,11,Hombre,16
Baja California,1990,Noviembre,11,Mujer,6
Baja California,1990,Diciembre,12,Hombre,13
Baja California,1990,Diciembre,12,Mujer,1
Baja California,1991,Enero,1,Hombre,15
Baja California,1991,Enero,1,Mujer,3
Baja California,1991,Febrero,2,Hombre,16
Baja California,1991,Febrero,2,Mujer,1
Baja California,1991,Marzo,3,Hombre,20
Baja California,1991,Marzo,3,Mujer,3
Baja California,1991,Abril,4,Hombre,14
Baja California,1991,Abril,4,Mujer,1
Baja California,1991,Mayo,5,Hombre,21
Baja California,1991,Mayo,5,Mujer,3
Baja California,1991,Junio,6,Hombre,33
Baja California,1991,Junio,6,Mujer,4
Baja California,1991,Julio,7,Hombre,17
Baja California,1991,Agosto,8,Hombre,22
Baja California,1991,Agosto,8,Mujer,2
Baja California,1991,Septiembre,9,Hombre,26
Baja California,1991,Octubre,10,Hombre,25
Baja California,1991,Noviembre,11,Hombre,21
Baja California,1991,Noviembre,11,Mujer,1
Baja California,1991,Diciembre,12,Hombre,31
Baja California,1991,Diciembre,12,Mujer,1
Baja California,1992,Enero,1,Hombre,29
Baja California,1992,Enero,1,Mujer,4
Baja California,1992,Febrero,2,Hombre,24
Baja California,1992,Febrero,2,Mujer,4
Baja California,1992,Marzo,3,Hombre,18
Baja California,1992,Marzo,3,Mujer,2
Baja California,1992,Abril,4,Hombre,26
Baja California,1992,Abril,4,Mujer,4
Baja California,1992,Mayo,5,Hombre,17
Baja California,1992,Mayo,5,Mujer,2
Baja California,1992,Junio,6,Hombre,15
Baja California,1992,Junio,6,Mujer,1
Baja California,1992,Julio,7,Hombre,17
Baja California,1992,Julio,7,Mujer,2
Baja California,1992,Agosto,8,Hombre,22
Baja California,1992,Agosto,8,Mujer,1
Baja California,1992,Septiembre,9,Hombre,15
Baja California,1992,Septiembre,9,Mujer,1
Baja California,1992,Octubre,10,Hombre,37
Baja California,1992,Octubre,10,Mujer,3
Baja California,1992,Noviembre,11,Hombre,19
Baja California,1992,Noviembre,11,Mujer,3
Baja California,1992,Diciembre,12,Hombre,32
Baja California,1992,Diciembre,12,Mujer,5
Baja California,1993,Enero,1,Hombre,30
Baja California,1993,Enero,1,Mujer,3
Baja California,1993,Febrero,2,Hombre,15
Baja California,1993,Marzo,3,Hombre,7
Baja California,1993,Marzo,3,Mujer,1
Baja California,1993,Abril,4,Hombre,23
Baja California,1993,Abril,4,Mujer,4
Baja California,1993,Mayo,5,Hombre,12
Baja California,1993,Junio,6,Hombre,19
Baja California,1993,Junio,6,Mujer,5
Baja California,1993,Julio,7,Hombre,35
Baja California,1993,Julio,7,Mujer,5
Baja California,1993,Agosto,8,Hombre,25
Baja California,1993,Agosto,8,Mujer,1
Baja California,1993,Septiembre,9,Hombre,22
Baja California,1993,Septiembre,9,Mujer,3
Baja California,1993,Octubre,10,Hombre,23
Baja California,1993,Noviembre,11,Hombre,30
Baja California,1993,Noviembre,11,Mujer,3
Baja California,1993,Diciembre,12,Hombre,20
Baja California,1993,Diciembre,12,Mujer,3
Baja California,1994,Enero,1,Hombre,18
Baja California,1994,Enero,1,Mujer,2
Baja California,1994,Febrero,2,Hombre,19
Baja California,1994,Febrero,2,Mujer,2
Baja California,1994,Marzo,3,Hombre,22
Baja California,1994,Marzo,3,Mujer,1
Baja California,1994,Abril,4,Hombre,30
Baja California,1994,Abril,4,Mujer,2
Baja California,1994,Mayo,5,Hombre,35
Baja California,1994,Mayo,5,Mujer,2
Baja California,1994,Junio,6,Hombre,27
Baja California,1994,Junio,6,Mujer,2
Baja California,1994,Julio,7,Hombre,35
Baja California,1994,Julio,7,Mujer,1
Baja California,1994,Agosto,8,Hombre,30
Baja California,1994,Agosto,8,Mujer,4
Baja California,1994,Septiembre,9,Hombre,24
Baja California,1994,Septiembre,9,Mujer,3
Baja California,1994,Octubre,10,Hombre,21
Baja California,1994,Octubre,10,Mujer,3
Baja California,1994,Noviembre,11,Hombre,24
Baja California,1994,Noviembre,11,Mujer,6
Baja California,1994,Diciembre,12,Hombre,32
Baja California,1994,Diciembre,12,Mujer,1
Baja California,1995,Enero,1,Hombre,36
Baja California,1995,Enero,1,Mujer,1
Baja California,1995,Febrero,2,Hombre,24
Baja California,1995,Febrero,2,Mujer,1
Baja California,1995,Marzo,3,Hombre,32
Baja California,1995,Marzo,3,Mujer,3
Baja California,1995,Abril,4,Hombre,28
Baja California,1995,Abril,4,Mujer,2
Baja California,1995,Mayo,5,Hombre,22
Baja California,1995,Mayo,5,Mujer,5
Baja California,1995,Junio,6,Hombre,34
Baja California,1995,Junio,6,Mujer,4
Baja California,1995,Julio,7,Hombre,10
Baja California,1995,Julio,7,Mujer,3
Baja California,1995,Agosto,8,Hombre,37
Baja California,1995,Agosto,8,Mujer,1
Baja California,1995,Septiembre,9,Hombre,31
Baja California,1995,Septiembre,9,Mujer,1
Baja California,1995,Octubre,10,Hombre,34
Baja California,1995,Octubre,10,Mujer,3
Baja California,1995,Noviembre,11,Hombre,43
Baja California,1995,Noviembre,11,Mujer,4
Baja California,1995,Diciembre,12,Hombre,27
Baja California,1995,Diciembre,12,Mujer,1
Baja California,1996,Enero,1,Hombre,21
Baja California,1996,Enero,1,Mujer,2
Baja California,1996,Febrero,2,Hombre,21
Baja California,1996,Febrero,2,Mujer,4
Baja California,1996,Marzo,3,Hombre,33
Baja California,1996,Marzo,3,Mujer,1
Baja California,1996,Abril,4,Hombre,31
Baja California,1996,Abril,4,Mujer,5
Baja California,1996,Mayo,5,Hombre,38
Baja California,1996,Mayo,5,Mujer,4
Baja California,1996,Junio,6,Hombre,14
Baja California,1996,Junio,6,Mujer,3
Baja California,1996,Julio,7,Hombre,31
Baja California,1996,Julio,7,Mujer,1
Baja California,1996,Agosto,8,Hombre,26
Baja California,1996,Agosto,8,Mujer,2
Baja California,1996,Septiembre,9,Hombre,30
Baja California,1996,Septiembre,9,Mujer,4
Baja California,1996,Octubre,10,Hombre,37
Baja California,1996,Octubre,10,Mujer,5
Baja California,1996,Noviembre,11,Hombre,23
Baja California,1996,Noviembre,11,Mujer,4
Baja California,1996,Diciembre,12,Hombre,29
Baja California,1996,Diciembre,12,Mujer,5
Baja California,1997,Enero,1,Hombre,31
Baja California,1997,Febrero,2,Hombre,18
Baja California,1997,Febrero,2,Mujer,2
Baja California,1997,Marzo,3,Hombre,27
Baja California,1997,Marzo,3,Mujer,3
Baja California,1997,Abril,4,Hombre,30
Baja California,1997,Mayo,5,Hombre,22
Baja California,1997,Mayo,5,Mujer,4
Baja California,1997,Junio,6,Hombre,31
Baja California,1997,Junio,6,Mujer,2
Baja California,1997,Julio,7,Hombre,18
Baja California,1997,Julio,7,Mujer,3
Baja California,1997,Agosto,8,Hombre,25
Baja California,1997,Agosto,8,Mujer,4
Baja California,1997,Septiembre,9,Hombre,28
Baja California,1997,Septiembre,9,Mujer,1
Baja California,1997,Octubre,10,Hombre,23
Baja California,1997,Noviembre,11,Hombre,18
Baja California,1997,Noviembre,11,Mujer,5
Baja California,1997,Diciembre,12,Hombre,33
Baja California,1997,Diciembre,12,Mujer,2
Baja California,1998,Enero,1,Hombre,30
Baja California,1998,Enero,1,Mujer,2
Baja California,1998,Febrero,2,Hombre,37
Baja California,1998,Febrero,2,Mujer,5
Baja California,1998,Marzo,3,Hombre,33
Baja California,1998,Marzo,3,Mujer,5
Baja California,1998,Abril,4,Hombre,32
Baja California,1998,Abril,4,Mujer,9
Baja California,1998,Mayo,5,Hombre,30
Baja California,1998,Mayo,5,Mujer,4
Baja California,1998,Junio,6,Hombre,61
Baja California,1998,Junio,6,Mujer,3
Baja California,1998,Julio,7,Hombre,48
Baja California,1998,Agosto,8,Hombre,55
Baja California,1998,Agosto,8,Mujer,10
Baja California,1998,Septiembre,9,Hombre,56
Baja California,1998,Septiembre,9,Mujer,10
Baja California,1998,Octubre,10,Hombre,49
Baja California,1998,Octubre,10,Mujer,3
Baja California,1998,Noviembre,11,Hombre,45
Baja California,1998,Noviembre,11,Mujer,5
Baja California,1998,Diciembre,12,Hombre,42
Baja California,1998,Diciembre,12,Mujer,3
Baja California,1999,Enero,1,Hombre,38
Baja California,1999,Enero,1,Mujer,8
Baja California,1999,Febrero,2,Hombre,49
Baja California,1999,Febrero,2,Mujer,4
Baja California,1999,Marzo,3,Hombre,44
Baja California,1999,Marzo,3,Mujer,5
Baja California,1999,Abril,4,Hombre,47
Baja California,1999,Abril,4,Mujer,2
Baja California,1999,Mayo,5,Hombre,55
Baja California,1999,Mayo,5,Mujer,2
Baja California,1999,Junio,6,Hombre,46
Baja California,1999,Junio,6,Mujer,1
Baja California,1999,Julio,7,Hombre,51
Baja California,1999,Julio,7,Mujer,7
Baja California,1999,Agosto,8,Hombre,59
Baja California,1999,Agosto,8,Mujer,8
Baja California,1999,Septiembre,9,Hombre,51
Baja California,1999,Septiembre,9,Mujer,4
Baja California,1999,Octubre,10,Hombre,52
Baja California,1999,Octubre,10,Mujer,1
Baja California,1999,Noviembre,11,Hombre,52
Baja California,1999,Noviembre,11,Mujer,2
Baja California,1999,Diciembre,12,Hombre,36
Baja California,1999,Diciembre,12,Mujer,9
Baja California,2000,Enero,1,Hombre,58
Baja California,2000,Enero,1,Mujer,2
Baja California,2000,Febrero,2,Hombre,40
Baja California,2000,Febrero,2,Mujer,3
Baja California,2000,Marzo,3,Hombre,31
Baja California,2000,Marzo,3,Mujer,4
Baja California,2000,Abril,4,Hombre,17
Baja California,2000,Abril,4,Mujer,1
Baja California,2000,Mayo,5,Hombre,34
Baja California,2000,Mayo,5,Mujer,1
Baja California,2000,Junio,6,Hombre,33
Baja California,2000,Junio,6,Mujer,4
Baja California,2000,Julio,7,Hombre,22
Baja California,2000,Julio,7,Mujer,1
Baja California,2000,Agosto,8,Hombre,39
Baja California,2000,Agosto,8,Mujer,6
Baja California,2000,Septiembre,9,Hombre,25
Baja California,2000,Octubre,10,Hombre,32
Baja California,2000,Octubre,10,Mujer,3
Baja California,2000,Noviembre,11,Hombre,28
Baja California,2000,Noviembre,11,Mujer,3
Baja California,2000,Diciembre,12,Hombre,36
Baja California,2000,Diciembre,12,Mujer,3
Baja California,2001,Enero,1,Hombre,12
Baja California,2001,Enero,1,Mujer,1
Baja California,2001,Febrero,2,Hombre,22
Baja California,2001,Febrero,2,Mujer,2
Baja California,2001,Marzo,3,Hombre,35
Baja California,2001,Marzo,3,Mujer,6
Baja California,2001,Abril,4,Hombre,27
Baja California,2001,Abril,4,Mujer,1
Baja California,2001,Mayo,5,Hombre,43
Baja California,2001,Mayo,5,Mujer,7
Baja California,2001,Junio,6,Hombre,28
Baja California,2001,Junio,6,Mujer,8
Baja California,2001,Julio,7,Hombre,29
Baja California,2001,Julio,7,Mujer,2
Baja California,2001,Agosto,8,Hombre,37
Baja California,2001,Agosto,8,Mujer,1
Baja California,2001,Septiembre,9,Hombre,39
Baja California,2001,Septiembre,9,Mujer,5
Baja California,2001,Octubre,10,Hombre,21
Baja California,2001,Octubre,10,Mujer,6
Baja California,2001,Noviembre,11,Hombre,36
Baja California,2001,Noviembre,11,Mujer,3
Baja California,2001,Diciembre,12,Hombre,24
Baja California,2001,Diciembre,12,Mujer,2
Baja California,2002,Enero,1,Hombre,38
Baja California,2002,Enero,1,Mujer,4
Baja California,2002,Febrero,2,Hombre,28
Baja California,2002,Febrero,2,Mujer,2
Baja California,2002,Marzo,3,Hombre,38
Baja California,2002,Abril,4,Hombre,29
Baja California,2002,Abril,4,Mujer,5
Baja California,2002,Mayo,5,Hombre,29
Baja California,2002,Mayo,5,Mujer,5
Baja California,2002,Junio,6,Hombre,29
Baja California,2002,Junio,6,Mujer,3
Baja California,2002,Julio,7,Hombre,49
Baja California,2002,Agosto,8,Hombre,28
Baja California,2002,Agosto,8,Mujer,4
Baja California,2002,Septiembre,9,Hombre,18
Baja California,2002,Septiembre,9,Mujer,1
Baja California,2002,Octubre,10,Hombre,35
Baja California,2002,Octubre,10,Mujer,4
Baja California,2002,Noviembre,11,Hombre,30
Baja California,2002,Noviembre,11,Mujer,3
Baja California,2002,Diciembre,12,Hombre,35
Baja California,2002,Diciembre,12,Mujer,2
Baja California,2003,Enero,1,Hombre,30
Baja California,2003,Enero,1,Mujer,4
Baja California,2003,Febrero,2,Hombre,30
Baja California,2003,Febrero,2,Mujer,2
Baja California,2003,Marzo,3,Hombre,26
Baja California,2003,Marzo,3,Mujer,4
Baja California,2003,Abril,4,Hombre,29
Baja California,2003,Abril,4,Mujer,6
Baja California,2003,Mayo,5,Hombre,40
Baja California,2003,Mayo,5,Mujer,4
Baja California,2003,Junio,6,Hombre,28
Baja California,2003,Junio,6,Mujer,1
Baja California,2003,Julio,7,Hombre,51
Baja California,2003,Julio,7,Mujer,3
Baja California,2003,Agosto,8,Hombre,36
Baja California,2003,Agosto,8,Mujer,4
Baja California,2003,Septiembre,9,Hombre,35
Baja California,2003,Septiembre,9,Mujer,5
Baja California,2003,Octubre,10,Hombre,42
Baja California,2003,Octubre,10,Mujer,5
Baja California,2003,Noviembre,11,Hombre,24
Baja California,2003,Noviembre,11,Mujer,3
Baja California,2003,Diciembre,12,Hombre,28
Baja California,2003,Diciembre,12,Mujer,6
Baja California,2004,Enero,1,Hombre,30
Baja California,2004,Enero,1,Mujer,3
Baja California,2004,Febrero,2,Hombre,36
Baja California,2004,Febrero,2,Mujer,5
Baja California,2004,Marzo,3,Hombre,28
Baja California,2004,Marzo,3,Mujer,5
Baja California,2004,Abril,4,Hombre,26
Baja California,2004,Abril,4,Mujer,4
Baja California,2004,Mayo,5,Hombre,35
Baja California,2004,Mayo,5,Mujer,3
Baja California,2004,Junio,6,Hombre,47
Baja California,2004,Junio,6,Mujer,9
Baja California,2004,Julio,7,Hombre,31
Baja California,2004,Julio,7,Mujer,2
Baja California,2004,Agosto,8,Hombre,30
Baja California,2004,Agosto,8,Mujer,2
Baja California,2004,Septiembre,9,Hombre,47
Baja California,2004,Octubre,10,Hombre,45
Baja California,2004,Octubre,10,Mujer,3
Baja California,2004,Noviembre,11,Hombre,45
Baja California,2004,Noviembre,11,Mujer,2
Baja California,2004,Diciembre,12,Hombre,30
Baja California,2004,Diciembre,12,Mujer,3
Baja California,2005,Enero,1,Hombre,16
Baja California,2005,Enero,1,Mujer,3
Baja California,2005,Febrero,2,Hombre,22
Baja California,2005,Febrero,2,Mujer,3
Baja California,2005,Marzo,3,Hombre,31
Baja California,2005,Marzo,3,Mujer,4
Baja California,2005,Abril,4,Hombre,46
Baja California,2005,Abril,4,Mujer,6
Baja California,2005,Mayo,5,Hombre,39
Baja California,2005,Mayo,5,Mujer,5
Baja California,2005,Junio,6,Hombre,21
Baja California,2005,Julio,7,Hombre,36
Baja California,2005,Julio,7,Mujer,2
Baja California,2005,Agosto,8,Hombre,45
Baja California,2005,Septiembre,9,Hombre,37
Baja California,2005,Septiembre,9,Mujer,4
Baja California,2005,Octubre,10,Hombre,45
Baja California,2005,Octubre,10,Mujer,4
Baja California,2005,Noviembre,11,Hombre,23
Baja California,2005,Noviembre,11,Mujer,6
Baja California,2005,Diciembre,12,Hombre,26
Baja California,2006,Enero,1,Hombre,34
Baja California,2006,Enero,1,Mujer,1
Baja California,2006,Febrero,2,Hombre,18
Baja California,2006,Febrero,2,Mujer,3
Baja California,2006,Marzo,3,Hombre,32
Baja California,2006,Marzo,3,Mujer,4
Baja California,2006,Abril,4,Hombre,28
Baja California,2006,Abril,4,Mujer,2
Baja California,2006,Mayo,5,Hombre,36
Baja California,2006,Mayo,5,Mujer,5
Baja California,2006,Junio,6,Hombre,38
Baja California,2006,Junio,6,Mujer,6
Baja California,2006,Julio,7,Hombre,37
Baja California,2006,Julio,7,Mujer,3
Baja California,2006,Agosto,8,Hombre,43
Baja California,2006,Agosto,8,Mujer,4
Baja California,2006,Septiembre,9,Hombre,50
Baja California,2006,Septiembre,9,Mujer,5
Baja California,2006,Octubre,10,Hombre,42
Baja California,2006,Noviembre,11,Hombre,33
Baja California,2006,Noviembre,11,Mujer,1
Baja California,2006,Diciembre,12,Hombre,29
Baja California,2006,Diciembre,12,Mujer,2
Baja California,2007,Enero,1,Hombre,27
Baja California,2007,Febrero,2,Hombre,28
Baja California,2007,Febrero,2,Mujer,1
Baja California,2007,Marzo,3,Hombre,39
Baja California,2007,Marzo,3,Mujer,4
Baja California,2007,Abril,4,Hombre,45
Baja California,2007,Abril,4,Mujer,4
Baja California,2007,Mayo,5,Hombre,40
Baja California,2007,Mayo,5,Mujer,4
Baja California,2007,Junio,6,Hombre,39
Baja California,2007,Junio,6,Mujer,3
Baja California,2007,Julio,7,Hombre,15
Baja California,2007,Julio,7,Mujer,2
Baja California,2007,Agosto,8,Hombre,28
Baja California,2007,Agosto,8,Mujer,3
Baja California,2007,Septiembre,9,Hombre,26
Baja California,2007,Septiembre,9,Mujer,1
Baja California,2007,Octubre,10,Hombre,16
Baja California,2007,Octubre,10,Mujer,2
Baja California,2007,Noviembre,11,Hombre,17
Baja California,2007,Noviembre,11,Mujer,2
Baja California,2007,Diciembre,12,Hombre,14
Baja California,2008,Enero,1,Hombre,47
Baja California,2008,Enero,1,Mujer,6
Baja California,2008,Febrero,2,Hombre,43
Baja California,2008,Febrero,2,Mujer,3
Baja California,2008,Marzo,3,Hombre,52
Baja California,2008,Marzo,3,Mujer,5
Baja California,2008,Abril,4,Hombre,56
Baja California,2008,Abril,4,Mujer,7
Baja California,2008,Mayo,5,Hombre,50
Baja California,2008,Mayo,5,Mujer,1
Baja California,2008,Junio,6,Hombre,62
Baja California,2008,Junio,6,Mujer,2
Baja California,2008,Julio,7,Hombre,38
Baja California,2008,Julio,7,Mujer,9
Baja California,2008,Agosto,8,Hombre,34
Baja California,2008,Agosto,8,Mujer,5
Baja California,2008,Septiembre,9,Hombre,57
Baja California,2008,Septiembre,9,Mujer,3
Baja California,2008,Octubre,10,Hombre,188
Baja California,2008,Octubre,10,Mujer,10
Baja California,2008,Noviembre,11,Hombre,183
Baja California,2008,Noviembre,11,Mujer,15
Baja California,2008,Diciembre,12,Hombre,127
Baja California,2008,Diciembre,12,Mujer,11
Baja California,2009,Enero,1,Hombre,151
Baja California,2009,Enero,1,Mujer,12
Baja California,2009,Febrero,2,Hombre,121
Baja California,2009,Febrero,2,Mujer,10
Baja California,2009,Marzo,3,Hombre,103
Baja California,2009,Marzo,3,Mujer,13
Baja California,2009,Abril,4,Hombre,97
Baja California,2009,Abril,4,Mujer,13
Baja California,2009,Mayo,5,Hombre,87
Baja California,2009,Mayo,5,Mujer,17
Baja California,2009,Junio,6,Hombre,71
Baja California,2009,Junio,6,Mujer,5
Baja California,2009,Julio,7,Hombre,95
Baja California,2009,Julio,7,Mujer,11
Baja California,2009,Agosto,8,Hombre,97
Baja California,2009,Agosto,8,Mujer,16
Baja California,2009,Septiembre,9,Hombre,124
Baja California,2009,Septiembre,9,Mujer,6
Baja California,2009,Octubre,10,Hombre,86
Baja California,2009,Octubre,10,Mujer,8
Baja California,2009,Noviembre,11,Hombre,91
Baja California,2009,Noviembre,11,Mujer,8
Baja California,2009,Diciembre,12,Hombre,201
Baja California,2009,Diciembre,12,Mujer,26
Baja California,2010,Enero,1,Hombre,242
Baja California,2010,Enero,1,Mujer,17
Baja California,2010,Febrero,2,Hombre,119
Baja California,2010,Febrero,2,Mujer,9
Baja California,2010,Marzo,3,Hombre,111
Baja California,2010,Marzo,3,Mujer,8
Baja California,2010,Abril,4,Hombre,137
Baja California,2010,Abril,4,Mujer,17
Baja California,2010,Mayo,5,Hombre,120
Baja California,2010,Mayo,5,Mujer,9
Baja California,2010,Junio,6,Hombre,104
Baja California,2010,Junio,6,Mujer,11
Baja California,2010,Julio,7,Hombre,113
Baja California,2010,Julio,7,Mujer,15
Baja California,2010,Agosto,8,Hombre,121
Baja California,2010,Agosto,8,Mujer,16
Baja California,2010,Septiembre,9,Hombre,75
Baja California,2010,Septiembre,9,Mujer,4
Baja California,2010,Octubre,10,Hombre,62
Baja California,2010,Octubre,10,Mujer,3
Baja California,2010,Noviembre,11,Hombre,90
Baja California,2010,Noviembre,11,Mujer,5
Baja California,2010,Diciembre,12,Hombre,95
Baja California,2010,Diciembre,12,Mujer,3
Baja California,2011,Enero,1,Hombre,81
Baja California,2011,Enero,1,Mujer,11
Baja California,2011,Febrero,2,Hombre,47
Baja California,2011,Febrero,2,Mujer,6
Baja California,2011,Marzo,3,Hombre,62
Baja California,2011,Marzo,3,Mujer,12
Baja California,2011,Abril,4,Hombre,56
Baja California,2011,Abril,4,Mujer,6
Baja California,2011,Mayo,5,Hombre,55
Baja California,2011,Mayo,5,Mujer,12
Baja California,2011,Junio,6,Hombre,54
Baja California,2011,Junio,6,Mujer,8
Baja California,2011,Julio,7,Hombre,55
Baja California,2011,Julio,7,Mujer,6
Baja California,2011,Agosto,8,Hombre,55
Baja California,2011,Agosto,8,Mujer,5
Baja California,2011,Septiembre,9,Hombre,48
Baja California,2011,Septiembre,9,Mujer,6
Baja California,2011,Octubre,10,Hombre,67
Baja California,2011,Octubre,10,Mujer,9
Baja California,2011,Noviembre,11,Hombre,60
Baja California,2011,Noviembre,11,Mujer,3
Baja California,2011,Diciembre,12,Hombre,34
Baja California,2011,Diciembre,12,Mujer,5
Baja California,2012,Enero,1,Hombre,54
Baja California,2012,Enero,1,Mujer,8
Baja California,2012,Febrero,2,Hombre,37
Baja California,2012,Febrero,2,Mujer,8
Baja California,2012,Marzo,3,Hombre,46
Baja California,2012,Marzo,3,Mujer,4
Baja California,2012,Abril,4,Hombre,39
Baja California,2012,Abril,4,Mujer,8
Baja California,2012,Mayo,5,Hombre,38
Baja California,2012,Mayo,5,Mujer,5
Baja California,2012,Junio,6,Hombre,30
Baja California,2012,Junio,6,Mujer,6
Baja California,2012,Julio,7,Hombre,49
Baja California,2012,Julio,7,Mujer,8
Baja California,2012,Agosto,8,Hombre,25
Baja California,2012,Agosto,8,Mujer,5
Baja California,2012,Septiembre,9,Hombre,54
Baja California,2012,Septiembre,9,Mujer,10
Baja California,2012,Octubre,10,Hombre,43
Baja California,2012,Octubre,10,Mujer,3
Baja California,2012,Noviembre,11,Hombre,43
Baja California,2012,Noviembre,11,Mujer,4
Baja California,2012,Diciembre,12,Hombre,23
Baja California,2012,Diciembre,12,Mujer,4
Baja California,2013,Enero,1,Hombre,51
Baja California,2013,Enero,1,Mujer,6
Baja California,2013,Febrero,2,Hombre,35
Baja California,2013,Febrero,2,Mujer,3
Baja California,2013,Marzo,3,Hombre,48
Baja California,2013,Marzo,3,Mujer,5
Baja California,2013,Abril,4,Hombre,71
Baja California,2013,Abril,4,Mujer,3
Baja California,2013,Mayo,5,Hombre,63
Baja California,2013,Mayo,5,Mujer,5
Baja California,2013,Junio,6,Hombre,42
Baja California,2013,Junio,6,Mujer,4
Baja California,2013,Julio,7,Hombre,62
Baja California,2013,Julio,7,Mujer,5
Baja California,2013,Agosto,8,Hombre,42
Baja California,2013,Agosto,8,Mujer,6
Baja California,2013,Septiembre,9,Hombre,67
Baja California,2013,Septiembre,9,Mujer,10
Baja California,2013,Octubre,10,Hombre,58
Baja California,2013,Octubre,10,Mujer,10
Baja California,2013,Noviembre,11,Hombre,63
Baja California,2013,Noviembre,11,Mujer,7
Baja California,2013,Diciembre,12,Hombre,65
Baja California,2013,Diciembre,12,Mujer,10
Baja California,2014,Enero,1,Hombre,53
Baja California,2014,Enero,1,Mujer,4
Baja California,2014,Febrero,2,Hombre,52
Baja California,2014,Febrero,2,Mujer,6
Baja California,2014,Marzo,3,Hombre,62
Baja California,2014,Marzo,3,Mujer,7
Baja California,2014,Abril,4,Hombre,43
Baja California,2014,Abril,4,Mujer,3
Baja California,2014,Mayo,5,Hombre,46
Baja California,2014,Mayo,5,Mujer,5
Baja California,2014,Junio,6,Hombre,44
Baja California,2014,Junio,6,Mujer,8
Baja California,2014,Julio,7,Hombre,58
Baja California,2014,Julio,7,Mujer,11
Baja California,2014,Agosto,8,Hombre,49
Baja California,2014,Agosto,8,Mujer,5
Baja California,2014,Septiembre,9,Hombre,66
Baja California,2014,Septiembre,9,Mujer,8
Baja California,2014,Octubre,10,Hombre,51
Baja California,2014,Octubre,10,Mujer,8
Baja California,2014,Noviembre,11,Hombre,44
Baja California,2014,Noviembre,11,Mujer,3
Baja California,2014,Diciembre,12,Hombre,38
Baja California,2014,Diciembre,12,Mujer,6
Baja California,2015,Enero,1,Hombre,46
Baja California,2015,Enero,1,Mujer,7
Baja California,2015,Febrero,2,Hombre,38
Baja California,2015,Febrero,2,Mujer,4
Baja California,2015,Marzo,3,Hombre,37
Baja California,2015,Marzo,3,Mujer,9
Baja California,2015,Abril,4,Hombre,61
Baja California,2015,Abril,4,Mujer,11
Baja California,2015,Mayo,5,Hombre,56
Baja California,2015,Mayo,5,Mujer,5
Baja California,2015,Junio,6,Hombre,68
Baja California,2015,Junio,6,Mujer,11
Baja California,2015,Julio,7,Hombre,54
Baja California,2015,Julio,7,Mujer,10
Baja California,2015,Agosto,8,Hombre,83
Baja California,2015,Agosto,8,Mujer,13
Baja California,2015,Septiembre,9,Hombre,55
